path	line	reason	rule	text
packages/dev-seed/src/cli/resolve-template.ts	19	attributive-reference	phase-ref	Phase 144
packages/dev-seed/src/cli/resolve-template.ts	23	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/src/cli/resolve-template.ts	80	phase-ref-deferred	phase-ref	Phase 144
packages/dev-seed/src/cli/seed.ts	11	phase-ref-deferred	phase-ref	see phase 56
packages/dev-seed/src/cli/teardown.ts	65	phase-ref-deferred	phase-ref	see phase 140
packages/dev-seed/src/cli/teardown.ts	106	phase-ref-deferred	phase-ref	see phase 140
packages/data/src/root/dataRoot.ts	743	todo-class	todo-class	TODO
packages/data/src/objects/questions/variants/variants.ts	58	todo-class	todo-class	TODO
packages/data/src/objects/questions/base/answer.type.ts	32	todo-class	todo-class	TODO
packages/data/src/objects/questions/base/questionTypes.ts	36	todo-class	todo-class	TODO
packages/argument-condensation/src/core/types/condensation/condensationType.ts	4	todo-class	todo-class	TODO
packages/argument-condensation/src/core/types/condensation/condensationType.ts	9	todo-class	todo-class	TODO
packages/argument-condensation/src/core/condensation/condenser.ts	43	todo-class	todo-class	TODO
packages/argument-condensation/src/core/condensation/condenser.ts	706	ambiguous-reference	phase-ref	PHASE 1
packages/argument-condensation/src/core/condensation/condenser.ts	745	ambiguous-reference	phase-ref	PHASE 2
packages/argument-condensation/src/core/condensation/condenser.ts	763	ambiguous-reference	phase-ref	PHASE 3
packages/argument-condensation/src/core/condensation/condenser.ts	792	ambiguous-reference	phase-ref	PHASE 4
packages/app-shared/src/utils/mergeSettings.ts	16	phase-ref-deferred	phase-ref	see phase 63
packages/app-shared/src/settings/dynamicSettings.type.ts	41	phase-ref-deferred	phase-ref	see phase 69
packages/app-shared/src/settings/dynamicSettings.type.ts	68	todo-class	todo-class	TODO
packages/app-shared/src/settings/dynamicSettings.type.ts	217	phase-ref-deferred	phase-ref	see phase 69
packages/app-shared/src/settings/dynamicSettings.type.ts	236	phase-ref-deferred	phase-ref	see phase 69
packages/app-shared/src/settings/dynamicSettings.type.ts	395	phase-ref-deferred	phase-ref	see phase 69
apps/supabase/supabase/config.toml	130	phase-ref-deferred	phase-ref	see phase 83
apps/supabase/supabase/tests/database/00-helpers.test.sql	20	ambiguous-reference	phase-ref	Phase 1
apps/supabase/supabase/tests/database/00-helpers.test.sql	421	ambiguous-reference	phase-ref	Phase 2
apps/supabase/supabase/tests/database/10-schema-migrations.test.sql	1	phase-ref-deferred	phase-ref	see phase 22
apps/supabase/supabase/tests/database/10-schema-migrations.test.sql	1	phase-ref-deferred	phase-ref	see phase 27
apps/supabase/supabase/functions/identity-callback/claimConfig.ts	38	attributive-reference	phase-ref	Phase 142
apps/supabase/supabase/functions/identity-callback/index.ts	28	not-a-comment-span	milestone-ver	v5.9
apps/supabase/supabase/functions/identity-callback/index.ts	271	attributive-reference	phase-ref	Phase 142
apps/supabase/supabase/functions/identity-callback/index.ts	278	attributive-reference	phase-ref	Phase 142
apps/supabase/benchmarks/scripts/run-concurrency-scaling.sh	75	ambiguous-reference	phase-ref	PHASE 1
apps/supabase/benchmarks/scripts/run-concurrency-scaling.sh	77	not-a-comment-span	phase-ref	PHASE 1
apps/supabase/benchmarks/scripts/run-concurrency-scaling.sh	112	ambiguous-reference	phase-ref	PHASE 2
apps/supabase/benchmarks/scripts/run-concurrency-scaling.sh	114	not-a-comment-span	phase-ref	PHASE 2
apps/supabase/benchmarks/scripts/run-concurrency-scaling.sh	138	ambiguous-reference	phase-ref	PHASE 3
apps/frontend/eslint.config.mjs	38	milestone-version	milestone-ver	v2.13
apps/frontend/eslint.config.mjs	77	milestone-version	milestone-ver	v2.11
apps/frontend/eslint.config.mjs	78	phase-ref-deferred	phase-ref	Phase 115
apps/frontend/eslint.config.mjs	80	phase-ref-deferred	phase-ref	Phase 143
apps/frontend/static/fonts/inter.css	1	phase-ref-deferred	phase-ref	phase 146
apps/frontend/static/fonts/inter.css	6	phase-ref-deferred	phase-ref	phase 146
apps/frontend/src/app.css	464	todo-class	todo-class	TODO
apps/frontend/src/routes/+layout.svelte	56	todo-class	todo-class	TODO
apps/frontend/src/routes/+layout.svelte	68	todo-class	todo-class	TODO
apps/frontend/src/routes/+layout.svelte	116	spike-ref-deferred	spike-ref	see spike 017
apps/frontend/src/routes/+layout.svelte	161	spike-ref-deferred	spike-ref	see spike 015
apps/frontend/src/routes/+layout.svelte	260	milestone-version	milestone-ver	v2.1
apps/frontend/src/routes/+layout.svelte	260	phase-ref-deferred	phase-ref	see phase 60
apps/frontend/src/routes/Banner.svelte	7	todo-class	todo-class	TODO
apps/frontend/src/routes/Header.svelte	36	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/candidate/+layout.svelte	35	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/candidate/register/+layout.svelte	15	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/candidate/register/+page.svelte	30	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/candidate/preregister/+layout.svelte	16	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/candidate/preregister/(authenticated)/+layout.svelte	26	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/candidate/preregister/(authenticated)/email/+page.svelte	12	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/candidate/preregister/(authenticated)/elections/+page.svelte	19	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/routes/candidate/preregister/(authenticated)/elections/+page.svelte	19	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/routes/candidate/password-reset/+page.svelte	28	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/candidate/login/+page.svelte	48	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/candidate/help/+page.svelte	25	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/candidate/(protected)/+layout.svelte	109	milestone-version	milestone-ver	v2.1
apps/frontend/src/routes/candidate/(protected)/+layout.svelte	118	spike-ref-deferred	spike-ref	see spike 017
apps/frontend/src/routes/candidate/(protected)/+page.svelte	25	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/candidate/(protected)/+page.svelte	28	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/candidate/(protected)/questions/+page.svelte	32	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/candidate/(protected)/questions/+page.svelte	35	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/candidate/(protected)/questions/[questionId]/+page.svelte	49	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/candidate/(protected)/questions/[questionId]/+page.svelte	53	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/routes/candidate/(protected)/questions/[questionId]/+page.svelte	53	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/routes/candidate/(protected)/profile/+page.svelte	34	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/candidate/(protected)/profile/+page.svelte	37	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/candidate/(protected)/profile/+page.svelte	41	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/routes/candidate/(protected)/profile/+page.svelte	41	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/routes/candidate/(protected)/profile/+page.svelte	282	phase-ref-deferred	phase-ref	see phase 89
apps/frontend/src/routes/candidate/(protected)/preview/+page.svelte	31	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/api/admin/jobs/abort-all/+server.ts	14	todo-class	todo-class	TODO
apps/frontend/src/routes/admin/+layout.svelte	25	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/admin/login/+page.svelte	37	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/admin/(protected)/question-info/+layout.svelte	51	spike-ref-deferred	spike-ref	see spike 017
apps/frontend/src/routes/admin/(protected)/question-info/+page.svelte	25	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/routes/admin/(protected)/question-info/+page.svelte	25	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/routes/admin/(protected)/jobs/+page.svelte	8	todo-class	todo-class	TODO
apps/frontend/src/routes/admin/(protected)/argument-condensation/+layout.svelte	51	spike-ref-deferred	spike-ref	see spike 017
apps/frontend/src/routes/admin/(protected)/argument-condensation/+page.svelte	24	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/routes/admin/(protected)/argument-condensation/+page.svelte	24	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/routes/(voters)/+layout.svelte	36	phase-ref-deferred	phase-ref	see phase 86
apps/frontend/src/routes/(voters)/+layout.svelte	46	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/+layout.svelte	59	phase-ref-deferred	phase-ref	see phase 86
apps/frontend/src/routes/(voters)/+layout.svelte	65	phase-ref-deferred	phase-ref	see phase 95
apps/frontend/src/routes/(voters)/+layout.svelte	92	phase-ref-deferred	phase-ref	see phase 86
apps/frontend/src/routes/(voters)/+layout.svelte	105	phase-ref-deferred	phase-ref	see phase 77
apps/frontend/src/routes/(voters)/+page.svelte	26	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/privacy/+page.svelte	27	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/nominations/+layout.svelte	24	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/nominations/+page.svelte	22	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/intro/+page.svelte	19	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/(voters)/intro/+page.svelte	25	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/info/+page.svelte	22	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/routes/(voters)/info/+page.svelte	22	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/routes/(voters)/elections/+page.ts	41	phase-ref-deferred	phase-ref	see phase 78
apps/frontend/src/routes/(voters)/elections/+page.svelte	28	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/(voters)/elections/+page.svelte	34	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/elections/+page.svelte	86	phase-ref-deferred	phase-ref	see phase 78
apps/frontend/src/routes/(voters)/constituencies/+page.ts	53	phase-ref-deferred	phase-ref	see phase 78
apps/frontend/src/routes/(voters)/constituencies/+page.svelte	31	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/(voters)/constituencies/+page.svelte	37	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/constituencies/+page.svelte	43	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/routes/(voters)/constituencies/+page.svelte	43	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/routes/(voters)/constituencies/+page.svelte	119	phase-ref-deferred	phase-ref	see phase 78
apps/frontend/src/routes/(voters)/about/+page.svelte	24	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/(located)/+layout.ts	8	todo-class	todo-class	TODO
apps/frontend/src/routes/(voters)/(located)/+layout.svelte	37	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/+layout.ts	6	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/+layout.svelte	9	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/+layout.svelte	9	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/+layout.svelte	67	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/+layout.svelte	92	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/+layout.svelte	151	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/+layout.svelte	317	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/+layout.svelte	421	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/statistics/+page.svelte	33	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/[[entityTab=etPl]]/[[entity=etSg]]/[[id]]/+page.ts	5	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/[[entityTab=etPl]]/[[entity=etSg]]/[[id]]/+page.ts	6	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/[[entityTab=etPl]]/[[entity=etSg]]/[[id]]/+page.svelte	3	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/[[entityTab=etPl]]/[[entity=etSg]]/[[id]]/+page.svelte	4	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/routes/(voters)/(located)/results/[[electionTab]]/[[entityTab=etPl]]/[[entity=etSg]]/[[id]]/+page.svelte	22	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/routes/(voters)/(located)/questions/+layout.ts	4	phase-ref-deferred	phase-ref	see phase 100
apps/frontend/src/routes/(voters)/(located)/questions/+layout.svelte	7	phase-ref-deferred	phase-ref	see phase 100
apps/frontend/src/routes/(voters)/(located)/questions/+layout.svelte	54	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/(voters)/(located)/questions/+layout.svelte	58	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/(located)/questions/+layout.svelte	62	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/routes/(voters)/(located)/questions/+layout.svelte	62	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/routes/(voters)/(located)/questions/+layout.svelte	92	phase-ref-deferred	phase-ref	see phase 100
apps/frontend/src/routes/(voters)/(located)/questions/+layout.svelte	238	todo-class	todo-class	TODO
apps/frontend/src/routes/(voters)/(located)/questions/+page.svelte	29	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/(voters)/(located)/questions/+page.svelte	36	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/(located)/questions/+page.svelte	53	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/(voters)/(located)/questions/category/[categoryId]/+page.svelte	37	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/routes/(voters)/(located)/questions/category/[categoryId]/+page.svelte	41	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/routes/(voters)/(located)/questions/category/[categoryId]/+page.svelte	45	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/routes/(voters)/(located)/questions/category/[categoryId]/+page.svelte	45	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/routes/(voters)/(located)/questions/[questionId]/+page.svelte	1	spike-ref-deferred	spike-ref	see spike 014
apps/frontend/src/params/etPl.test.ts	6	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/params/etPl.test.ts	8	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/params/etPl.test.ts	9	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/params/etPl.ts	3	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/params/etPl.ts	11	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/params/etPl.ts	13	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/params/etPl.ts	20	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/params/etSg.test.ts	6	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/params/etSg.test.ts	8	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/params/etSg.test.ts	9	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/params/etSg.ts	11	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/params/etSg.ts	13	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/params/etSg.ts	22	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/lib/utils/getAllianceSummary.ts	10	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/utils/regexp.ts	4	todo-class	todo-class	TODO
apps/frontend/src/lib/utils/settings.test.ts	77	spike-ref-deferred	spike-ref	see spike 008
apps/frontend/src/lib/utils/settings.ts	7	todo-class	todo-class	TODO
apps/frontend/src/lib/utils/sorting.ts	40	todo-class	todo-class	TODO
apps/frontend/src/lib/utils/route/buildRoute.ts	16	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/lib/utils/route/filterPersistent.ts	7	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/lib/utils/route/params.ts	11	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/lib/utils/route/parseParams.ts	28	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/lib/utils/route/route.ts	26	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/lib/utils/matching/imputeParentAnswers.test.ts	7	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/utils/matching/imputeParentAnswers.test.ts	15	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/utils/matching/imputeParentAnswers.test.ts	23	phase-ref-deferred	phase-ref	see phase 67
apps/frontend/src/lib/utils/matching/imputeParentAnswers.ts	20	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/utils/matching/imputeParentAnswers.ts	26	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/utils/matching/imputeParentAnswers.ts	136	todo-class	todo-class	TODO
apps/frontend/src/lib/server/api/adapters/local/dataProvider/localServerDataProvider.ts	153	todo-class	todo-class	TODO
apps/frontend/src/lib/i18n/tests/translations.test.ts	149	phase-ref-deferred	phase-ref	see phase 134
apps/frontend/src/lib/i18n/tests/translations.test.ts	218	not-a-comment-span	task-id	CLEAN-04
apps/frontend/src/lib/i18n/tests/translations.test.ts	220	phase-ref-deferred	phase-ref	see phase 78
apps/frontend/src/lib/dynamic-components/survey/banner/SurveyBanner.svelte	32	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/questionHeading/QuestionHeading.svelte	48	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/questionHeading/QuestionHeading.svelte	52	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/lib/dynamic-components/questionHeading/QuestionHeading.svelte	52	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/lib/dynamic-components/navigation/navGroupContext.ts	3	phase-ref-deferred	phase-ref	see phase 80
apps/frontend/src/lib/dynamic-components/navigation/NavGroup.svelte	40	phase-ref-deferred	phase-ref	see phase 80
apps/frontend/src/lib/dynamic-components/navigation/NavItem.svelte	84	phase-ref-deferred	phase-ref	see phase 80
apps/frontend/src/lib/dynamic-components/navigation/voter/VoterNav.svelte	39	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/lib/dynamic-components/navigation/voter/VoterNav.svelte	43	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/navigation/languages/LanguageSelection.svelte	30	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/navigation/candidate/CandidateNav.svelte	33	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/lib/dynamic-components/navigation/candidate/CandidateNav.svelte	36	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/navigation/admin/AdminNav.svelte	46	todo-class	todo-class	TODO
apps/frontend/src/lib/dynamic-components/feedback/Feedback.svelte	81	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/entityList/EntityListWithControls.type.ts	5	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/lib/dynamic-components/entityList/index.ts	5	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/lib/dynamic-components/entityList/EntityListControls.svelte	5	todo-class	todo-class	TODO
apps/frontend/src/lib/dynamic-components/entityList/EntityListControls.svelte	45	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/entityList/EntityListWithControls.svelte	8	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/lib/dynamic-components/entityList/EntityListWithControls.svelte	68	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/entityDetails/EntityDetails.svelte	53	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/entityDetails/EntityDetails.svelte	72	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/dynamic-components/entityDetails/EntityDetails.svelte	100	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/dynamic-components/entityDetails/EntityInfo.svelte	45	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/entityDetails/EntityInfo.svelte	49	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/lib/dynamic-components/entityDetails/EntityInfo.svelte	49	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/lib/dynamic-components/entityDetails/EntityOpinions.svelte	33	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/entityCard/EntityCard.svelte	80	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/entityCard/EntityCard.svelte	84	spike-ref-deferred	spike-ref	see spike 024
apps/frontend/src/lib/dynamic-components/entityCard/EntityCard.svelte	84	phase-ref-deferred	phase-ref	see phase 117
apps/frontend/src/lib/dynamic-components/entityCard/EntityCard.svelte	106	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/lib/dynamic-components/entityCard/EntityCard.svelte	106	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/lib/dynamic-components/entityCard/EntityCard.svelte	125	todo-class	todo-class	TODO
apps/frontend/src/lib/dynamic-components/entityCard/EntityCard.svelte	141	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/dynamic-components/entityCard/EntityCard.svelte	164	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/dynamic-components/entityCard/EntityCard.svelte	170	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/dynamic-components/entityCard/EntityCard.svelte	291	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/dynamic-components/dataConsent/DataConsent.svelte	44	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/dynamic-components/dataConsent/DataConsentInfoButton.svelte	35	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/voter/answerState.svelte.ts	10	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/voter/answerState.svelte.ts	14	phase-ref-deferred	phase-ref	see phase 96
apps/frontend/src/lib/contexts/voter/answerState.svelte.ts	15	spike-ref-deferred	spike-ref	see spike 022
apps/frontend/src/lib/contexts/voter/countAnswers.ts	5	todo-class	todo-class	TODO
apps/frontend/src/lib/contexts/voter/matchState.svelte.ts	58	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/contexts/voter/matchState.svelte.ts	91	phase-ref-deferred	phase-ref	see phase 69
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	33	phase-ref-deferred	phase-ref	see phase 64
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	45	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	80	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	92	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	113	phase-ref-deferred	phase-ref	see phase 61
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	150	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	217	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	311	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	384	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	573	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/lib/contexts/voter/voterContext.svelte.ts	574	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/lib/contexts/voter/voterContext.type.ts	35	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/lib/contexts/voter/voterContext.type.ts	68	phase-ref-deferred	phase-ref	see phase 88
apps/frontend/src/lib/contexts/voter/voterContext.type.ts	107	phase-ref-deferred	phase-ref	see phase 62
apps/frontend/src/lib/contexts/utils/inheritContextMembers.test.ts	5	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/utils/inheritContextMembers.ts	5	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/utils/inheritContextMembers.ts	16	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/utils/paramState.svelte.ts	7	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/utils/persistedState.svelte.ts	70	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/utils/persistedState.svelte.ts	93	phase-ref-deferred	phase-ref	see phase 96
apps/frontend/src/lib/contexts/utils/settingsOverlay.svelte.ts	7	phase-ref-deferred	phase-ref	see phase 98
apps/frontend/src/lib/contexts/utils/settingsOverlay.svelte.ts	57	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/utils/settingsOverlay.svelte.ts	64	spike-ref-deferred	spike-ref	see spike 020
apps/frontend/src/lib/contexts/layout/VideoController.svelte.ts	6	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/layout/layoutContext.svelte.ts	97	milestone-version	milestone-ver	v2.13
apps/frontend/src/lib/contexts/i18n/i18nContext.type.ts	9	phase-ref-deferred	phase-ref	see phase 78
apps/frontend/src/lib/contexts/filter/filterContext.svelte.ts	31	spike-ref-deferred	spike-ref	see spike 020
apps/frontend/src/lib/contexts/filter/filterContext.svelte.ts	40	spike-ref-deferred	spike-ref	see spike 023
apps/frontend/src/lib/contexts/filter/filterContext.svelte.ts	43	spike-ref-deferred	spike-ref	see spike 020
apps/frontend/src/lib/contexts/data/dataContext.svelte.ts	25	spike-ref-deferred	spike-ref	see spike 022
apps/frontend/src/lib/contexts/data/dataContext.svelte.ts	34	spike-ref-deferred	spike-ref	see spike 020
apps/frontend/src/lib/contexts/data/dataContext.svelte.ts	35	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/data/dataContext.svelte.ts	42	spike-ref-deferred	spike-ref	see spike 020
apps/frontend/src/lib/contexts/data/dataContext.svelte.ts	45	spike-ref-deferred	spike-ref	see spike 017
apps/frontend/src/lib/contexts/data/dataContext.svelte.ts	49	spike-ref-deferred	spike-ref	see spike 022
apps/frontend/src/lib/contexts/data/dataContext.svelte.ts	60	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/data/dataContext.svelte.ts	95	spike-ref-deferred	spike-ref	see spike 017
apps/frontend/src/lib/contexts/data/dataContext.type.ts	7	phase-ref-deferred	phase-ref	see phase 98
apps/frontend/src/lib/contexts/data/dataContext.type.ts	9	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/data/dataContext.type.ts	10	phase-ref-deferred	phase-ref	see phase 113
apps/frontend/src/lib/contexts/data/dataContext.type.ts	19	spike-ref-deferred	spike-ref	see spike 017
